,elec_tra,elec_tes,elec
287,2906.1514,,2860.0
288,2598.0974,,2606.0
289,2450.286,,2471.0
290,2437.5002,,2440.0
291,2440.5942,,2439.0
292,2443.7937,,2456.0
293,2511.8623,,2559.0
294,2811.2112,,2808.0
295,3111.4875,,3062.0
296,3351.8787,,3340.0
297,3536.6133,,3577.0
298,3617.9739,,3588.0
299,3577.5842,,3552.0
300,3398.9253,,3350.0
301,3428.7927,,3474.0
302,3478.0876,,3385.0
303,3312.1543,,3347.0
304,3376.4722,,3398.0
305,3430.6794,,3443.0
306,3464.61,,3518.0
307,3396.6003,,3401.0
308,3232.4573,,3256.0
309,3084.2395,,3121.0
310,2954.2979,,3026.0
311,2824.0894,,2809.0
312,2563.6135,,2574.0
313,2430.9028,,2449.0
